date_time,Ca mg/l,Mg mg/l,K mg/l,NO3-N mg/l,Cl mg/l,Na mg/l,SO4 mg/l,Flow cumecs,LogQ,dayno,Date
2007-08-31 05:00:00,0.637,0.628,0.075,0.138,5.55,3.46,1.833,0.028,-1.5528419686577808,243.416667,2007-08-31 05:00:00
2007-08-31 12:00:00,0.634,0.635,0.078,0.223,5.56,3.47,2.004,0.02874,-1.5415132362017931,243.708333,2007-08-31 12:00:00
2007-08-31 19:00:00,0.642,0.656,0.094,0.163,5.54,3.46,1.764,0.02837,-1.5471406642041476,244.0,2007-08-31 19:00:00
2007-09-01 02:00:00,0.658,0.644,0.072,0.153,5.58,3.49,1.785,0.02874,-1.5415132362017931,244.291667,2007-09-01 02:00:00
2007-09-01 09:00:00,0.636,0.629,0.096,0.135,5.57,3.47,1.902,0.028,-1.5528419686577808,244.583333,2007-09-01 09:00:00
2007-09-01 16:00:00,0.663,0.648,0.1,0.155,5.56,3.46,1.74,0.02654,-1.5760990814715832,244.875,2007-09-01 16:00:00
2007-09-01 23:00:00,0.655,0.648,0.08,0.163,5.58,3.48,1.773,0.02727,-1.5643148620583702,245.166667,2007-09-01 23:00:00
2007-09-02 06:00:00,0.624,0.63,0.137,0.131,5.65,3.42,1.719,0.03696,-1.432268037451931,245.458333,2007-09-02 06:00:00
2007-09-02 13:00:00,0.586,0.644,0.194,0.103,5.82,3.28,1.665,0.10612,-0.9742027586897084,245.75,2007-09-02 13:00:00
2007-09-02 20:00:00,0.591,0.623,0.133,0.13,5.55,3.3,1.908,0.04465,-1.3501785367754346,246.041667,2007-09-02 20:00:00
2007-09-03 03:00:00,0.586,0.627,0.082,0.14,5.49,3.38,1.662,0.03469,-1.4597957001579402,246.333333,2007-09-03 03:00:00
2007-09-03 10:00:00,0.607,0.619,0.087,0.145,5.53,3.42,1.725,0.02947,-1.5306198641500748,246.625,2007-09-03 10:00:00
2007-09-03 17:00:00,0.647,0.646,0.092,0.164,5.59,3.46,1.884,0.02947,-1.5306198641500748,246.916667,2007-09-03 17:00:00
2007-09-04 00:00:00,0.639,0.65,0.078,0.166,5.54,3.47,1.761,0.028,-1.5528419686577808,247.208333,2007-09-04 00:00:00
2007-09-04 07:00:00,0.621,0.614,0.08,0.141,5.54,3.47,2.007,0.02654,-1.5760990814715832,247.5,2007-09-04 07:00:00
2007-09-04 14:00:00,0.675,0.653,0.057,0.156,5.52,3.44,2.253,0.02291,-1.6399749108106025,247.791667,2007-09-04 14:00:00
2007-09-04 21:00:00,0.676,0.653,0.1,0.164,5.52,3.44,1.797,0.02291,-1.6399749108106025,248.083333,2007-09-04 21:00:00
2007-09-05 04:00:00,0.645,0.629,0.075,0.14,5.52,3.44,1.947,0.0222,-1.6536470255493614,248.375,2007-09-05 04:00:00
2007-09-05 11:00:00,0.65,0.638,0.097,0.143,5.52,3.45,1.818,0.02148,-1.667965722972482,248.666667,2007-09-05 11:00:00
2007-09-05 18:00:00,0.686,0.665,0.066,0.159,5.51,3.48,1.77,0.0222,-1.6536470255493614,248.958333,2007-09-05 18:00:00
2007-09-06 01:00:00,0.681,0.658,0.072,0.158,5.51,3.46,1.77,0.0222,-1.6536470255493614,249.25,2007-09-06 01:00:00
2007-09-06 08:00:00,0.644,0.633,0.095,0.132,5.52,3.47,1.74,0.02005,-1.6978856230437989,249.541667,2007-09-06 08:00:00
2007-09-06 15:00:00,0.701,0.67,0.087,0.157,5.51,3.46,1.755,0.02005,-1.6978856230437989,249.833333,2007-09-06 15:00:00
2007-09-06 22:00:00,0.687,0.661,0.068,0.16,5.5,3.46,1.869,0.02005,-1.6978856230437989,250.125,2007-09-06 22:00:00
2007-09-07 05:00:00,0.658,0.637,0.068,0.152,5.57,3.45,1.983,0.02077,-1.682563503464901,250.416667,2007-09-07 05:00:00
2007-09-07 12:00:00,0.67,0.671,0.081,0.155,5.63,3.48,1.938,0.01934,-1.713543530253017,250.708333,2007-09-07 12:00:00
2007-09-07 19:00:00,0.687,0.659,0.097,0.172,5.56,3.46,1.8479999999999999,0.02005,-1.6978856230437989,251.0,2007-09-07 19:00:00
2007-09-08 02:00:00,0.691,0.654,0.076,0.153,5.55,3.44,1.758,0.02005,-1.6978856230437989,251.291667,2007-09-08 02:00:00
2007-09-08 09:00:00,0.692,0.644,0.104,0.139,5.58,3.49,1.794,0.01864,-1.7295540919820374,251.583333,2007-09-08 09:00:00
2007-09-08 16:00:00,0.721,0.68,0.079,0.158,5.5,3.48,1.836,0.01864,-1.7295540919820374,251.875,2007-09-08 16:00:00
2007-09-08 23:00:00,0.7,0.668,0.106,0.157,5.52,3.5,1.821,0.01934,-1.713543530253017,252.166667,2007-09-08 23:00:00
2007-09-09 06:00:00,0.683,0.649,0.092,0.145,5.5,3.48,1.752,0.01864,-1.7295540919820374,252.458333,2007-09-09 06:00:00
2007-09-09 13:00:00,0.71,0.665,0.086,0.155,5.5,3.45,1.755,0.01864,-1.7295540919820374,252.75,2007-09-09 13:00:00
2007-09-09 20:00:00,0.709,0.666,0.078,0.16,5.5,3.51,1.725,0.01934,-1.713543530253017,253.041667,2007-09-09 20:00:00
2007-09-10 03:00:00,0.673,0.661,0.089,0.152,5.47,3.5,1.722,0.01864,-1.7295540919820374,253.333333,2007-09-10 03:00:00
2007-09-10 10:00:00,0.689,0.653,0.08,0.148,5.5,3.5,1.734,0.01723,-1.7637147225519716,253.625,2007-09-10 10:00:00
2007-09-10 17:00:00,0.722,0.676,0.08,0.17,5.55,3.49,1.755,0.01793,-1.7464197104378172,253.916667,2007-09-10 17:00:00
2007-09-11 00:00:00,0.698,0.657,0.062,0.164,5.53,3.46,1.806,0.01864,-1.7295540919820374,254.208333,2007-09-11 00:00:00
2007-09-11 07:00:00,0.669,0.629,0.092,0.156,5.54,3.47,1.746,0.01723,-1.7637147225519716,254.5,2007-09-11 07:00:00
2007-09-11 14:00:00,0.753,0.696,0.115,0.163,5.58,3.55,1.749,0.01723,-1.7637147225519716,254.791667,2007-09-11 14:00:00
2007-09-11 21:00:00,0.732,0.7,0.113,0.173,5.56,3.54,1.881,0.01793,-1.7464197104378172,255.083333,2007-09-11 21:00:00
2007-09-12 04:00:00,0.692,0.642,0.1,0.151,5.59,3.48,1.821,0.01723,-1.7637147225519716,255.375,2007-09-12 04:00:00
2007-09-12 11:00:00,0.742,0.687,0.098,0.154,5.57,3.56,1.77,0.01653,-1.7817271464285525,255.666667,2007-09-12 11:00:00
2007-09-12 18:00:00,0.747,0.701,0.092,0.176,5.55,3.57,1.8,0.01723,-1.7637147225519716,255.958333,2007-09-12 18:00:00
2007-09-13 01:00:00,0.745,0.685,0.096,0.168,5.54,3.53,1.821,0.01723,-1.7637147225519716,256.25,2007-09-13 01:00:00
2007-09-13 08:00:00,0.679,0.654,0.079,0.142,5.59,3.53,2.157,0.01583,-1.800519085137644,256.541667,2007-09-13 08:00:00
2007-09-13 15:00:00,0.727,0.7,0.1,0.162,5.61,3.57,1.926,0.01583,-1.800519085137644,256.833333,2007-09-13 15:00:00
2007-09-13 22:00:00,0.757,0.698,0.093,0.169,5.59,3.54,1.746,0.01583,-1.800519085137644,257.125,2007-09-13 22:00:00
2007-09-14 05:00:00,0.691,0.68,0.141,0.14,6.01,3.55,1.749,0.02077,-1.682563503464901,257.416667,2007-09-14 05:00:00
2007-09-14 12:00:00,0.729,0.685,0.105,0.145,5.71,3.55,1.779,0.01723,-1.7637147225519716,257.708333,2007-09-14 12:00:00
2007-09-14 19:00:00,0.731,0.704,0.098,0.165,5.68,3.55,1.698,0.01723,-1.7637147225519716,258.0,2007-09-14 19:00:00
2007-09-15 02:00:00,0.726,0.678,0.088,0.164,5.68,3.51,1.923,0.01653,-1.7817271464285525,258.291667,2007-09-15 02:00:00
2007-09-15 09:00:00,0.719,0.696,0.107,0.138,5.62,3.72,1.875,0.01583,-1.800519085137644,258.583333,2007-09-15 09:00:00
2007-09-15 16:00:00,0.77,0.74,0.092,0.168,5.6,3.72,1.779,0.01583,-1.800519085137644,258.875,2007-09-15 16:00:00
2007-09-15 23:00:00,0.772,0.714,0.226,0.167,5.82,3.74,1.812,0.01583,-1.800519085137644,259.166667,2007-09-15 23:00:00
2007-09-16 06:00:00,0.708,0.694,0.122,0.131,5.77,3.66,1.761,0.01513,-1.8201610719768133,259.458333,2007-09-16 06:00:00
2007-09-16 13:00:00,0.746,0.718,0.181,0.123,5.93,3.61,1.635,0.03544,-1.450506286784987,259.75,2007-09-16 13:00:00
2007-09-16 20:00:00,0.757,0.721,0.124,0.146,5.72,3.63,1.641,0.02077,-1.682563503464901,260.041667,2007-09-16 20:00:00
2007-09-17 03:00:00,0.738,0.701,0.102,0.139,5.66,3.6,1.695,0.01934,-1.713543530253017,260.333333,2007-09-17 03:00:00
2007-09-17 10:00:00,0.742,0.701,0.1,0.137,5.64,3.63,1.734,0.01653,-1.7817271464285525,260.625,2007-09-17 10:00:00
2007-09-17 17:00:00,0.758,0.741,0.099,0.162,5.65,3.67,1.8,0.01723,-1.7637147225519716,260.916667,2007-09-17 17:00:00
2007-09-18 00:00:00,0.788,0.737,0.109,0.173,5.65,3.68,1.917,0.01653,-1.7817271464285525,261.208333,2007-09-18 00:00:00
2007-09-18 07:00:00,0.713,0.692,0.084,0.144,5.54,3.63,1.83,0.01513,-1.8201610719768133,261.5,2007-09-18 07:00:00
2007-09-18 14:00:00,0.76,0.737,0.085,0.153,5.53,3.65,1.842,0.01513,-1.8201610719768133,261.791667,2007-09-18 14:00:00
2007-09-18 21:00:00,0.755,0.722,0.106,0.166,5.71,3.67,1.818,0.01723,-1.7637147225519716,262.083333,2007-09-18 21:00:00
2007-09-19 04:00:00,0.739,0.712,0.272,0.097,5.95,3.4,1.482,0.17801,-0.7495555998100343,262.375,2007-09-19 04:00:00
2007-09-19 11:00:00,0.44,0.537,0.205,0.104,4.76,2.84,1.551,0.29832,-0.5253176296467492,262.666667,2007-09-19 11:00:00
2007-09-19 18:00:00,0.321,0.424,0.201,0.084,4.14,2.5,1.497,0.66178,-0.17928636201884807,262.958333,2007-09-19 18:00:00
2007-09-20 01:00:00,0.32,0.448,0.139,0.074,4.5,2.74,1.782,0.41389,-0.3831150664653516,263.25,2007-09-20 01:00:00
2007-09-20 08:00:00,0.347,0.451,0.094,0.068,4.61,2.81,2.238,0.23857,-0.6223841694402196,263.541667,2007-09-20 08:00:00
2007-09-20 15:00:00,0.354,0.476,0.079,0.082,4.69,2.96,2.196,0.17375,-0.7600751867378486,263.833333,2007-09-20 15:00:00
2007-09-20 22:00:00,0.366,0.486,0.092,0.079,4.77,2.97,2.163,0.16428,-0.7844153058183851,264.125,2007-09-20 22:00:00
2007-09-21 05:00:00,0.349,0.477,0.095,0.072,4.61,2.93,2.073,0.19537,-0.7091421234971121,264.416667,2007-09-21 05:00:00
2007-09-21 12:00:00,0.35,0.454,0.095,0.068,4.51,2.88,1.992,0.22578,-0.646314531296492,264.708333,2007-09-21 12:00:00
2007-09-21 19:00:00,0.352,0.475,0.094,0.076,4.68,2.96,2.22,0.17801,-0.7495555998100343,265.0,2007-09-21 19:00:00
2007-09-22 02:00:00,0.365,0.497,0.057,0.083,4.78,3.06,2.169,0.14681,-0.8332443613347624,265.291667,2007-09-22 02:00:00
2007-09-22 09:00:00,0.378,0.499,0.09,0.09,4.83,3.07,2.163,0.13286,-0.8766057518944693,265.583333,2007-09-22 09:00:00
2007-09-22 16:00:00,0.397,0.51,0.082,0.103,4.9,3.11,2.262,0.11834,-0.926868435059007,265.875,2007-09-22 16:00:00
2007-09-22 23:00:00,0.405,0.519,0.071,0.097,4.95,3.15,2.283,0.10705,-0.9704133283695429,266.166667,2007-09-22 23:00:00
2007-09-23 06:00:00,0.408,0.519,0.083,0.094,4.95,3.12,2.082,0.11834,-0.926868435059007,266.458333,2007-09-23 06:00:00
2007-09-23 13:00:00,0.413,0.524,0.094,0.091,4.86,3.12,2.205,0.11929,-0.9233959614163891,266.75,2007-09-23 13:00:00
2007-09-23 20:00:00,0.38,0.48,0.102,0.097,4.53,2.93,1.959,0.10427,-0.9818406264590898,267.041667,2007-09-23 20:00:00
2007-09-24 03:00:00,0.273,0.372,0.11,0.054,3.56,2.41,1.656,0.56797,-0.24567460298359478,267.333333,2007-09-24 03:00:00
2007-09-24 10:00:00,0.284,0.406,0.104,0.059,4.2,2.66,1.944,0.33447,-0.4756428298206565,267.625,2007-09-24 10:00:00
2007-09-24 17:00:00,0.302,0.442,0.113,0.06,4.76,2.87,2.025,0.3085,-0.5107448316307395,267.916667,2007-09-24 17:00:00
2007-09-25 00:00:00,0.405,0.516,0.121,0.077,5.11,3.13,2.079,0.38582,-0.4136152633056487,268.208333,2007-09-25 00:00:00
2007-09-25 07:00:00,0.32,0.437,0.113,0.055,5.02,2.88,1.971,0.39976,-0.39820066356546957,268.5,2007-09-25 07:00:00
2007-09-25 14:00:00,0.316,0.45,0.091,0.071,4.89,2.93,2.13,0.26,-0.585026652029182,268.791667,2007-09-25 14:00:00
2007-09-25 21:00:00,0.336,0.467,0.097,0.084,4.96,3.0,2.199,0.20312,-0.6922473121343342,269.083333,2007-09-25 21:00:00
2007-09-26 04:00:00,0.347,0.487,0.097,0.087,4.98,3.1,2.196,0.18446,-0.7340977956982436,269.375,2007-09-26 04:00:00
2007-09-26 11:00:00,0.36,0.491,0.095,0.089,5.0,3.1,2.184,0.15393,-0.8126767306249527,269.666667,2007-09-26 11:00:00
2007-09-26 18:00:00,0.378,0.497,0.098,0.101,5.04,3.1,2.196,0.13879,-0.8576418242361544,269.958333,2007-09-26 18:00:00
2007-09-27 01:00:00,0.378,0.507,0.091,0.112,5.07,3.15,2.172,0.12797,-0.892891830051446,270.25,2007-09-27 01:00:00
2007-09-27 08:00:00,0.396,0.52,0.07,0.109,5.1,3.17,2.169,0.11834,-0.926868435059007,270.541667,2007-09-27 08:00:00
2007-09-27 15:00:00,0.409,0.518,0.102,0.117,5.15,3.17,2.199,0.10984,-0.9592394757713013,270.833333,2007-09-27 15:00:00
2007-09-27 22:00:00,0.415,0.53,0.089,0.12,5.15,3.21,2.151,0.10335,-0.985689519036693,271.125,2007-09-27 22:00:00
2007-09-28 05:00:00,0.425,0.537,0.079,0.12,5.17,3.26,2.127,0.09695,-1.013452186585276,271.416667,2007-09-28 05:00:00
2007-09-28 12:00:00,0.433,0.536,0.106,0.124,5.2,3.26,2.145,0.09155,-1.0383416513622847,271.708333,2007-09-28 12:00:00
2007-09-28 19:00:00,0.441,0.541,0.085,0.133,5.23,3.26,2.091,0.08843,-1.0534003749848673,272.0,2007-09-28 19:00:00
2007-09-29 02:00:00,0.448,0.549,0.094,0.134,5.22,3.28,2.091,0.08446,-1.073348922911111,272.291667,2007-09-29 02:00:00
2007-09-29 09:00:00,0.445,0.547,0.082,0.135,5.26,3.29,2.073,0.07922,-1.101165161931726,272.583333,2007-09-29 09:00:00
2007-09-29 16:00:00,0.465,0.559,0.082,0.141,5.26,3.31,2.058,0.07578,-1.1204453990610257,272.875,2007-09-29 16:00:00
2007-09-29 23:00:00,0.469,0.57,0.09,0.145,5.29,3.36,2.043,0.07236,-1.140501441812224,273.166667,2007-09-29 23:00:00
2007-09-30 06:00:00,0.473,0.561,0.1,0.143,5.29,3.35,2.028,0.06898,-1.1612768099686281,273.458333,2007-09-30 06:00:00
2007-09-30 13:00:00,0.487,0.572,0.1,0.152,5.33,3.36,2.037,0.06479,-1.1884920200546734,273.75,2007-09-30 13:00:00
2007-09-30 20:00:00,0.491,0.573,0.078,0.154,5.3,3.35,2.019,0.06314,-1.1996954224438015,274.041667,2007-09-30 20:00:00
2007-10-01 03:00:00,0.496,0.58,0.094,0.152,5.34,3.39,2.004,0.06148,-1.2112661411722925,274.333333,2007-10-01 03:00:00
2007-10-01 10:00:00,0.51,0.585,0.091,0.152,5.4,3.4,2.025,0.06066,-1.2170975940253552,274.625,2007-10-01 10:00:00
2007-10-01 17:00:00,0.505,0.584,0.101,0.159,5.4,3.39,1.986,0.05739,-1.2411637752530418,274.916667,2007-10-01 17:00:00
2007-10-02 00:00:00,0.503,0.577,0.082,0.162,5.31,3.33,1.965,0.05577,-1.253599355508439,275.208333,2007-10-02 00:00:00
2007-10-02 07:00:00,0.517,0.566,0.09,0.163,5.45,3.37,2.004,0.05255,-1.2794272796357389,275.5,2007-10-02 07:00:00
2007-10-02 14:00:00,0.536,0.583,0.092,0.166,5.43,3.4,2.196,0.05096,-1.292770580672706,275.791667,2007-10-02 14:00:00
2007-10-02 21:00:00,0.541,0.588,0.103,0.172,5.45,3.42,1.98,0.04937,-1.306536872780469,276.083333,2007-10-02 21:00:00
2007-10-03 04:00:00,0.539,0.574,0.085,0.167,5.47,3.4,2.181,0.04779,-1.320662969479206,276.375,2007-10-03 04:00:00
2007-10-03 11:00:00,0.544,0.585,0.084,0.161,5.44,3.43,2.1375,0.047,-1.3279021420642825,276.666667,2007-10-03 11:00:00
2007-10-03 18:00:00,0.542,0.593,0.116,0.15,5.42,3.38,2.094,0.05739,-1.2411637752530418,276.958333,2007-10-03 18:00:00
2007-10-04 01:00:00,0.537,0.583,0.11,0.157,5.45,3.38,2.0309999999999997,0.05016,-1.2996424721773399,277.25,2007-10-04 01:00:00
2007-10-04 08:00:00,0.523,0.581,0.079,0.161,5.45,3.42,1.968,0.04543,-1.342657263185374,277.541667,2007-10-04 08:00:00
2007-10-04 15:00:00,0.566,0.601,0.086,0.175,5.46,3.44,1.989,0.04465,-1.3501785367754346,277.833333,2007-10-04 15:00:00
2007-10-04 22:00:00,0.562,0.599,0.091,0.176,5.47,3.43,2.055,0.04387,-1.3578323655950548,278.125,2007-10-04 22:00:00
2007-10-05 05:00:00,0.549,0.582,0.104,0.178,5.54,3.41,2.121,0.0431,-1.3655227298392685,278.416667,2007-10-05 05:00:00
2007-10-05 12:00:00,0.571,0.6,0.086,0.175,5.48,3.46,1.938,0.04001,-1.3978314486210028,278.708333,2007-10-05 12:00:00
2007-10-05 19:00:00,0.574,0.605,0.086,0.175,5.47,3.46,1.917,0.04001,-1.3978314486210028,279.0,2007-10-05 19:00:00
2007-10-06 02:00:00,0.589,0.61,0.089,0.178,5.5,3.48,1.932,0.03925,-1.4061603389187287,279.291667,2007-10-06 02:00:00
2007-10-06 09:00:00,0.573,0.603,0.074,0.169,5.49,3.48,1.944,0.03772,-1.4234283159347092,279.583333,2007-10-06 09:00:00
2007-10-06 16:00:00,0.593,0.618,0.079,0.175,5.49,3.48,1.914,0.03772,-1.4234283159347092,279.875,2007-10-06 16:00:00
2007-10-06 23:00:00,0.594,0.616,0.087,0.172,5.48,3.47,1.911,0.03696,-1.432268037451931,280.166667,2007-10-06 23:00:00
2007-10-07 06:00:00,0.586,0.607,0.087,0.171,5.44,3.46,1.884,0.0362,-1.4412914294668342,280.458333,2007-10-07 06:00:00
2007-10-07 13:00:00,0.605,0.619,0.084,0.175,5.46,3.46,1.893,0.03544,-1.450506286784987,280.75,2007-10-07 13:00:00
2007-10-07 20:00:00,0.602,0.621,0.083,0.175,5.48,3.49,1.893,0.03544,-1.450506286784987,281.041667,2007-10-07 20:00:00
2007-10-08 03:00:00,0.597,0.612,0.082,0.173,5.45,3.48,1.884,0.03469,-1.4597957001579402,281.333333,2007-10-08 03:00:00
2007-10-08 10:00:00,0.597,0.612,0.086,0.168,5.47,3.48,1.875,0.03319,-1.478992747591396,281.625,2007-10-08 10:00:00
2007-10-08 17:00:00,0.603,0.636,0.107,0.167,5.49,3.5,1.836,0.03319,-1.478992747591396,281.916667,2007-10-08 17:00:00
2007-10-09 00:00:00,0.565,0.625,0.19,0.146,5.6,3.52,1.803,0.09244,-1.0341400631929283,282.208333,2007-10-09 00:00:00
2007-10-09 07:00:00,0.521,0.562,0.168,0.113,5.22,3.25,1.884,0.2009,-0.6970200632517508,282.5,2007-10-09 07:00:00
2007-10-09 14:00:00,0.503,0.552,0.126,0.131,5.12,3.24,1.965,0.08009,-1.0964217063369457,282.791667,2007-10-09 14:00:00
2007-10-09 21:00:00,0.507,0.556,0.11,0.147,5.21,3.32,1.9614545454545456,0.06814,-1.1665978707681413,283.083333,2007-10-09 21:00:00
2007-10-10 04:00:00,0.514,0.563,0.089,0.211,5.24,3.37,1.957909090909091,0.06231,-1.2054422487452385,283.375,2007-10-10 04:00:00
2007-10-10 11:00:00,0.52,0.563,0.086,0.143,5.33,3.33,1.9543636363636365,0.05821,-1.2350024007151195,283.666667,2007-10-10 11:00:00
2007-10-10 18:00:00,0.544,0.579,0.09,0.159,5.38,3.38,1.9508181818181818,0.05577,-1.253599355508439,283.958333,2007-10-10 18:00:00
2007-10-11 01:00:00,0.545,0.58,0.097,0.158,5.41,3.4,1.9472727272727273,0.05336,-1.2727841790915075,284.25,2007-10-11 01:00:00
2007-10-16 00:00:00,0.544,0.582,0.117,0.141,5.2,3.34,1.887,0.06066,-1.2170975940253552,289.208333,2007-10-16 00:00:00
2007-10-16 07:00:00,0.525,0.56,0.102,0.137,5.31,3.34,1.938,0.06066,-1.2170975940253552,289.5,2007-10-16 07:00:00
2007-10-16 14:00:00,0.515,0.559,0.121,0.117,5.03,3.23,1.806,0.08976,-1.0469171560879138,289.791667,2007-10-16 14:00:00
2007-10-16 21:00:00,0.517,0.563,0.112,0.145,5.15,3.3,1.938,0.07066,-1.1508263669011733,290.083333,2007-10-16 21:00:00
2007-10-17 04:00:00,0.513,0.562,0.072,0.149,5.29,3.35,2.001,0.06479,-1.1884920200546734,290.375,2007-10-17 04:00:00
2007-10-17 11:00:00,0.527,0.566,0.1,0.151,5.35,3.36,2.01,0.06066,-1.2170975940253552,290.666667,2007-10-17 11:00:00
2007-10-17 18:00:00,0.542,0.579,0.088,0.162,5.36,3.39,2.037,0.05984,-1.2230084151435952,290.958333,2007-10-17 18:00:00
2007-10-18 01:00:00,0.546,0.582,0.097,0.166,5.42,3.39,2.058,0.05821,-1.2350024007151195,291.25,2007-10-18 01:00:00
2007-10-18 08:00:00,0.539,0.578,0.094,0.149,5.39,3.42,2.028,0.05497,-1.2598742630342694,291.541667,2007-10-18 08:00:00
2007-10-18 15:00:00,0.575,0.592,0.094,0.165,5.43,3.42,2.034,0.05497,-1.2598742630342694,291.833333,2007-10-18 15:00:00
2007-10-18 22:00:00,0.563,0.592,0.097,0.169,5.46,3.43,2.034,0.05416,-1.266321344322912,292.125,2007-10-18 22:00:00
2007-10-19 05:00:00,0.552,0.589,0.083,0.158,5.44,3.44,2.019,0.05255,-1.2794272796357389,292.416667,2007-10-19 05:00:00
2007-10-19 12:00:00,0.566,0.6,0.092,0.163,5.46,3.44,2.031,0.05096,-1.292770580672706,292.708333,2007-10-19 12:00:00
2007-10-19 19:00:00,0.58,0.605,0.094,0.173,5.49,3.45,2.067,0.05056,-1.2961929347256713,293.0,2007-10-19 19:00:00
2007-10-20 02:00:00,0.562,0.622,0.09,0.169,5.42,3.54,2.01,0.04937,-1.306536872780469,293.291667,2007-10-20 02:00:00
2007-10-20 09:00:00,0.568,0.596,0.126,0.163,5.49,3.5,2.019,0.04779,-1.320662969479206,293.583333,2007-10-20 09:00:00
2007-10-20 16:00:00,0.582,0.611,0.088,0.17,5.48,3.48,2.01,0.04779,-1.320662969479206,293.875,2007-10-20 16:00:00
2007-10-20 23:00:00,0.578,0.602,0.099,0.17,5.49,3.47,2.016,0.04779,-1.320662969479206,294.166667,2007-10-20 23:00:00
2007-10-21 06:00:00,0.559,0.613,0.106,0.158,5.48,3.5,2.01,0.047,-1.3279021420642825,294.458333,2007-10-21 06:00:00
2007-10-21 13:00:00,0.575,0.621,0.109,0.167,5.47,3.49,2.028,0.04465,-1.3501785367754346,294.75,2007-10-21 13:00:00
2007-10-21 20:00:00,0.584,0.622,0.076,0.173,5.5,3.49,2.022,0.04465,-1.3501785367754346,295.041667,2007-10-21 20:00:00
2007-10-22 03:00:00,0.57,0.614,0.088,0.167,5.45,3.46,1.992,0.04387,-1.3578323655950548,295.333333,2007-10-22 03:00:00
2007-10-22 10:00:00,0.574,0.616,0.082,0.161,5.49,3.5,2.004,0.0431,-1.3655227298392685,295.625,2007-10-22 10:00:00
2007-10-22 17:00:00,0.582,0.627,0.09,0.171,5.45,3.49,1.977,0.04232,-1.3734543409728706,295.916667,2007-10-22 17:00:00
2007-10-23 00:00:00,0.586,0.626,0.102,0.174,5.45,3.51,2.007,0.04155,-1.3814289718798702,296.208333,2007-10-23 00:00:00
2007-10-23 07:00:00,0.622,0.621,0.076,0.168,5.44,3.39,1.986,0.04001,-1.3978314486210028,296.5,2007-10-23 07:00:00
2007-10-23 14:00:00,0.6275,0.6245,0.08399999999999999,0.17149999999999999,5.42,3.385,1.9605000000000001,0.03925,-1.4061603389187287,296.791667,2007-10-23 14:00:00
2007-10-23 21:00:00,0.633,0.628,0.092,0.175,5.4,3.38,1.935,0.03925,-1.4061603389187287,297.083333,2007-10-23 21:00:00
2007-10-24 04:00:00,0.613,0.634,0.075,0.166,5.35,3.41,1.911,0.03925,-1.4061603389187287,297.375,2007-10-24 04:00:00
2007-10-24 11:00:00,0.627,0.618,0.084,0.161,5.4,3.37,1.956,0.03696,-1.432268037451931,297.666667,2007-10-24 11:00:00
2007-10-24 18:00:00,0.651,0.65,0.091,0.176,5.38,3.43,1.944,0.0362,-1.4412914294668342,297.958333,2007-10-24 18:00:00
2007-10-25 01:00:00,0.633,0.632,0.11,0.171,5.41,3.41,1.962,0.0362,-1.4412914294668342,298.25,2007-10-25 01:00:00
2007-10-25 08:00:00,0.625,0.609,0.068,0.166,5.43,3.34,1.971,0.03544,-1.450506286784987,298.541667,2007-10-25 08:00:00
2007-10-25 15:00:00,0.64,0.631,0.067,0.187,5.41,3.37,1.914,0.03469,-1.4597957001579402,298.833333,2007-10-25 15:00:00
2007-10-25 22:00:00,0.653,0.636,0.06,0.183,5.42,3.42,1.926,0.03394,-1.4692881620183431,299.125,2007-10-25 22:00:00
2007-10-26 05:00:00,0.629,0.617,0.079,0.173,5.44,3.38,1.911,0.03319,-1.478992747591396,299.416667,2007-10-26 05:00:00
2007-10-26 12:00:00,0.645,0.625,0.085,0.173,5.43,3.38,1.902,0.03244,-1.4889191544608815,299.708333,2007-10-26 12:00:00
2007-10-26 19:00:00,0.647,0.634,0.09,0.178,5.5,3.42,1.908,0.033565,-1.4741133484790607,300.0,2007-10-26 19:00:00
2007-10-27 02:00:00,0.639,0.624,0.095,0.166,5.54,3.38,1.932,0.0362,-1.4412914294668342,300.291667,2007-10-27 02:00:00
2007-10-27 09:00:00,0.645,0.633,0.109,0.163,5.5,3.44,1.89,0.03319,-1.478992747591396,300.583333,2007-10-27 09:00:00
2007-10-27 16:00:00,0.643,0.635,0.092,0.169,5.47,3.44,2.112,0.03772,-1.4234283159347092,300.875,2007-10-27 16:00:00
2007-10-27 23:00:00,0.575,0.581,0.121,0.153,5.04,3.21,1.791,0.04001,-1.3978314486210028,301.166667,2007-10-27 23:00:00
2007-10-28 06:00:00,0.434,0.46,0.169,0.137,3.82,2.65,1.719,0.30212,-0.5198205239748701,301.458333,2007-10-28 06:00:00
2007-10-28 13:00:00,0.432,0.474,0.125,0.158,4.33,2.87,1.938,0.12313,-0.9096361205282819,301.75,2007-10-28 13:00:00
2007-10-28 20:00:00,0.44,0.491,0.114,0.158,4.54,3.0,2.007,0.11266,-0.948230253100668,302.041667,2007-10-28 20:00:00
2007-10-29 03:00:00,0.451,0.504,0.112,0.162,4.72,3.06,2.085,0.09605,-1.0175026308022876,302.333333,2007-10-29 03:00:00
2007-10-29 10:00:00,0.46,0.508,0.103,0.158,4.84,3.08,2.097,0.08534,-1.0688473614767067,302.625,2007-10-29 10:00:00
2007-10-29 17:00:00,0.465,0.538,0.101,0.162,4.89,3.15,2.073,0.07663,-1.1156011744433136,302.916667,2007-10-29 17:00:00
